Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
24.09257542,87.87067966,184.831862,28.85897566,96.47331245,1686.773512,8.565618927,7914.395807,Urban,Peat,3644.775508,49,1,0
23.65621731,78.45605554,47.06748749,30.68375247,89.9604322,2893.311279,1.677194668,6009.671855,Agricultural,Clay,5542.69773,34,0,0
26.95491875,94.82230237,255.9487176,33.64819793,80.36332156,1374.859784,5.952181583,7176.902899,Water Body,Loam,3453.264202,35,0,0
17.5104922,76.45674557,188.1758364,18.01160031,75.75736857,4553.693628,8.218640559,6812.275177,Desert,Peat,8244.062249,68,1,1
26.98269784,92.57993278,242.2829097,20.43035739,89.29299928,2093.259905,7.138968225,1889.35646,Urban,Silt,6723.85637,25,0,1
19.28407439,83.18534207,232.2321361,33.39850112,74.73199174,4950.320842,9.833458211,6197.7415,Agricultural,Peat,8771.98183,89,0,0
25.38160293,83.82515178,89.35934617,34.74563137,35.09758392,547.5762367,0.021058765,5641.327086,Desert,Clay,2121.250573,51,0,0
18.55299541,79.67948786,22.36589246,15.77700685,71.85012131,939.3961714,8.843593145,2158.654108,Water Body,Loam,6404.173748,23,0,1
24.56048444,80.10953788,52.95132273,31.21102086,61.2001312,2557.953428,6.134513563,1135.472419,Urban,Clay,5316.478513,5,1,1
29.10173183,79.09562513,27.85870029,38.54945196,98.55157417,4341.526866,0.024845307,6650.505154,Water Body,Silt,5888.392538,70,1,1
25.48533096,94.03149939,73.02372962,17.07302633,60.79724377,1769.76555,4.654938214,8592.525241,Agricultural,Loam,3654.030464,51,0,0
23.96430535,92.48466391,137.8596819,27.39518596,23.07639865,4187.339371,7.674373771,6533.76876,Urban,Peat,64.3735907,27,1,1
32.92065647,74.503087,272.0431815,24.79533819,41.13516086,2127.262932,1.825466951,6631.132507,Desert,Loam,7046.628584,44,1,0
25.11415568,83.38481275,261.6056268,42.40996876,93.39054084,4264.960175,6.784771815,1475.00154,Water Body,Peat,7143.441565,77,1,1
21.17041962,82.05246262,215.5799445,20.5740718,96.98850644,1387.157152,1.396684203,2185.945839,Forest,Peat,8700.490173,38,1,0
29.46847808,73.70525322,7.233707864,24.55081239,78.27988613,2359.458738,8.034524388,5182.827796,Desert,Sandy,9625.208172,84,1,0
26.65142272,88.23079107,102.4167604,41.95334235,24.5491119,1393.65658,5.684633683,278.100071,Water Body,Peat,1991.021589,10,0,1
15.66273323,76.69425865,204.7045279,24.91959918,21.88331102,1076.117628,0.338866527,5909.7822,Forest,Peat,681.1214584,75,0,1
20.74311765,79.34710003,38.70866905,30.94042322,58.36760022,2105.728601,0.908757075,1281.289956,Agricultural,Peat,7849.058753,49,1,0
35.02411406,77.97336314,240.326355,15.99106012,99.97378452,1673.533761,8.638650497,3657.731092,Urban,Sandy,8786.965779,33,0,0
19.83021864,81.39863467,274.372104,44.54707309,89.543739,3935.734782,0.330014171,2833.024539,Agricultural,Loam,1711.77169,34,0,1
31.13463733,76.46056153,106.231334,39.74840124,94.64860967,3738.192785,2.985425989,941.9182682,Agricultural,Sandy,1090.54038,70,0,0
13.29649341,80.08579267,211.7529186,34.03202834,69.8833204,1792.767016,5.669118876,5120.970104,Urban,Clay,8487.941382,22,0,1
26.14319323,93.49234211,44.4612398,16.82265819,88.72997826,4961.369806,2.134397804,3196.303298,Desert,Peat,9777.489547,0,0,0
32.55390297,77.95295805,207.2449347,17.24609884,45.57586995,4869.189074,2.242321657,389.1791502,Water Body,Sandy,4078.284756,19,1,0
19.69057266,83.34801822,6.436623686,31.34920892,22.18912028,4589.167388,7.760340117,3932.227967,Agricultural,Sandy,9049.298188,31,0,1
28.20672422,96.15464933,45.23145204,23.55193309,93.46005026,2932.539965,2.909945843,5222.610488,Desert,Loam,7713.90094,97,0,0
20.4143349,86.54208787,212.964434,33.68368343,37.47444997,2061.553709,0.385829495,1153.906218,Forest,Loam,2895.002469,53,1,0
24.2837584,88.4819787,213.5550669,32.94577446,78.2789084,1565.114744,7.211218,5176.026036,Agricultural,Loam,1569.839938,19,0,0
17.78517248,80.76494435,192.3488118,40.15954195,72.71738519,75.16034467,9.543659584,2672.30956,Desert,Silt,1949.936718,77,1,0
8.745429541,77.56857916,143.2092073,23.44131182,32.65308387,3159.033659,8.319339766,2297.36674,Desert,Loam,5261.152015,68,1,1
21.90913412,77.8746894,202.4724274,32.33590573,35.66231972,2765.80955,5.485620295,7038.435442,Water Body,Peat,3973.429711,87,0,1
23.91644743,83.06832626,232.1402395,38.32089957,46.32579851,3149.357578,4.24883753,4138.578315,Agricultural,Sandy,9586.031637,20,1,1
16.6577167,80.17654718,289.9444977,29.72318959,80.55445224,2879.774562,9.251651709,3343.862715,Urban,Clay,4153.342639,75,0,1
20.05477577,79.66760111,266.5923095,39.91930995,23.13953958,688.5797074,7.662254383,7193.622105,Water Body,Clay,971.5280882,65,0,0
26.39911864,77.77001298,238.3602608,18.93828605,52.56549922,3476.89695,5.706572412,8054.725947,Urban,Clay,1194.864474,73,0,0
23.52178191,75.9284011,208.427255,37.01693295,73.2090565,1802.178874,8.798223189,2787.859856,Urban,Peat,9057.468375,12,1,0
27.56124139,94.36066154,172.2466636,43.28946275,33.71767568,2581.474166,6.017123635,445.9220641,Desert,Sandy,5180.732973,94,0,1
20.96082377,75.39858029,36.18264701,24.95649963,29.55338181,1828.268869,9.735046676,4784.269001,Urban,Silt,9454.41739,45,1,0
20.3032337,78.82446367,49.66705263,25.99009327,51.21697928,109.9993511,8.582904783,6327.679969,Urban,Silt,9502.202061,23,0,1
12.1863836,79.37760633,246.0838682,17.50649032,42.92473743,4382.769107,5.504452307,5200.772505,Water Body,Loam,9627.820603,25,1,0
19.67554782,78.12048416,240.9938737,34.24478339,71.92765314,743.6672165,9.228362096,6087.917278,Agricultural,Silt,9215.063402,32,0,1
28.3083107,95.43270259,184.3376778,31.57352177,97.56548292,2910.865314,3.424389537,5722.216405,Water Body,Sandy,8878.787996,40,0,1
21.44586761,79.06636155,131.6520398,16.21037276,20.35751487,4415.655068,7.009270214,8458.642957,Desert,Loam,6208.05589,87,0,0
9.351140748,76.46764493,7.809794947,37.56636081,92.190393,1106.646248,1.712756028,7661.642284,Agricultural,Peat,9517.074157,0,1,0
24.77889344,84.15668543,98.15308276,39.87853487,54.65784291,2060.073663,8.953649151,1166.551486,Water Body,Clay,7955.204065,8,0,1
19.84252604,78.28234519,126.1918973,42.21358812,73.12061834,1888.65991,2.480501499,4004.639113,Agricultural,Clay,6812.453318,94,1,1
21.00731583,83.92306808,145.7448859,31.37202259,88.08216263,446.1024021,9.490325116,4023.792198,Forest,Loam,8942.09276,58,0,0
21.85833066,70.08467803,278.7973796,28.57740105,65.87669289,2117.586354,0.169914573,4037.64067,Water Body,Loam,8086.417103,87,0,0
22.71745791,85.00556546,32.61281994,41.28411464,27.78494618,2397.392431,6.818368967,8234.868542,Agricultural,Loam,3813.387107,42,0,0
22.20498811,84.72946,155.6600759,26.96090457,31.24761406,132.9866604,1.500561697,2895.002458,Urban,Sandy,2798.424842,25,1,0
19.71960615,76.48332367,110.3766891,34.66329376,83.14240339,2440.718787,7.708114722,5435.087833,Forest,Loam,1507.629317,38,0,1
24.67330672,78.46045324,297.0294358,33.46086769,38.32785852,469.1506377,4.919059303,7930.581376,Urban,Sandy,9506.27569,53,1,0
23.31814391,73.9653615,258.5592049,26.16483299,65.52300929,4462.313297,9.096502526,447.1660017,Forest,Loam,857.6439573,21,1,0
20.59461866,76.51355779,131.6357563,17.60669813,54.246441,3250.78874,7.150692097,7773.445551,Desert,Sandy,7704.502709,96,1,0
17.34337953,78.82675383,299.9086828,15.64246616,44.29111862,282.1346629,7.682659886,6768.357216,Agricultural,Sandy,3863.50133,95,0,0
20.76303375,79.27270084,154.2189739,27.84713222,82.95740513,4135.21509,1.204793692,1839.254924,Forest,Silt,4663.511565,96,0,1
27.96806382,72.34162226,50.13533898,29.43604724,78.49733218,1807.997247,0.965612103,2880.123935,Agricultural,Silt,1211.593503,72,0,0
27.25697836,76.25297753,166.7624075,39.68034805,71.68871076,1128.085696,8.505577052,2748.071538,Desert,Loam,1186.309279,14,0,0
24.78997823,80.91815974,67.86172974,27.4323495,49.81370947,1269.606081,2.257738436,1958.119954,Forest,Loam,3512.377033,85,1,0
27.2679309,79.96301816,190.893852,23.43479624,38.11762592,2988.592937,8.669418261,5649.6371,Agricultural,Sandy,7131.368973,79,0,0
26.69341248,81.12654593,281.2320525,28.86289404,61.27159608,407.7646733,1.425381375,8696.064796,Water Body,Sandy,2680.381358,98,0,0
27.51788298,75.98768338,235.8595731,22.13971441,85.36832803,293.7256813,3.084512807,1474.181149,Agricultural,Silt,6962.874276,88,1,0
27.21479165,77.04617875,81.94910713,17.74081833,66.05319763,3137.565233,9.287387293,2054.407028,Agricultural,Peat,9966.231504,98,1,1
24.30356324,93.17381968,89.05758749,18.39129101,97.61117146,4909.547347,8.397178331,2569.230317,Agricultural,Clay,4246.616429,24,0,0
26.18824508,73.69367225,20.78646093,24.5746338,21.23499904,2417.142071,0.542426439,8295.628658,Urban,Clay,9355.165066,52,0,1
27.31676187,88.77382545,85.76035069,15.38029253,99.86774251,2066.416635,4.480975103,5537.269389,Forest,Peat,794.1857714,9,0,1
21.81556501,74.30454792,27.7874399,21.6060986,75.31272371,4735.988514,9.098678421,1881.688832,Agricultural,Peat,3134.569642,79,1,1
25.36750198,93.66254888,149.8346158,38.62569423,86.61392138,1204.952905,0.147578421,7113.695271,Desert,Clay,5989.962214,17,0,0
26.85878488,93.50808238,212.5041238,22.03851577,46.79618942,1202.705166,1.073194868,8165.577615,Agricultural,Silt,2147.87909,49,1,1
12.87727059,79.93558868,225.3543484,18.32188533,60.66730625,4525.580565,6.45195885,3569.656536,Agricultural,Clay,3732.258655,28,0,1
29.95949555,78.75571675,17.85876967,43.4724168,83.75913983,3234.655898,1.049834829,1529.083837,Water Body,Peat,4513.53762,16,0,1
14.94874176,78.95135266,101.9867695,33.67410349,80.85195779,268.9189419,4.488382511,2742.141683,Water Body,Clay,6741.520921,57,1,1
26.05908364,84.5606195,86.45152996,16.80077848,46.72275431,3369.88704,5.078227819,1921.031331,Water Body,Clay,2179.216521,3,1,1
21.45452924,86.42294498,31.2900969,16.86731899,45.9528188,4100.157706,8.602540635,1782.226253,Urban,Peat,3527.353422,67,0,0
33.71415371,74.58558632,108.7413933,33.36366377,73.02489623,1369.766589,9.573908203,1511.138749,Desert,Silt,9546.550216,52,1,0
27.8244934,94.81549296,89.79603274,31.20386406,94.69273452,1914.464371,5.122309479,7751.271115,Forest,Clay,2661.905408,78,0,1
22.09537791,75.02570545,190.3497688,17.05124317,55.10287925,988.3830895,5.103603217,759.937205,Desert,Loam,7352.847405,3,0,1
22.1630498,71.4018754,264.9907991,21.72946425,48.23534394,3166.731347,7.267953385,3657.316637,Water Body,Loam,8709.772896,12,1,0
28.9515238,96.06074006,136.4525163,42.87128743,91.5749629,3320.974346,1.925066166,130.3758677,Desert,Clay,6713.114875,49,1,0
26.42657893,83.39741066,223.9995518,32.16032431,74.64448492,342.6791571,9.408585406,2595.961613,Urban,Peat,7885.871885,52,0,0
33.22845509,74.37754937,43.80311013,28.20976194,51.06207838,3388.523255,0.011989245,6254.962335,Agricultural,Loam,9840.400996,55,1,1
22.87521107,84.20605187,268.4899136,22.50466236,24.58209847,3292.272921,0.017938701,1794.690777,Water Body,Clay,3318.461572,69,1,1
15.75545687,74.11940489,45.77842146,19.01094127,77.71914176,175.6722921,6.256663618,8836.759941,Forest,Peat,2581.66073,68,1,0
32.46246987,75.35345124,57.63035418,27.07895052,48.23091926,2776.850381,3.414846923,427.3516946,Urban,Loam,4503.391941,54,0,0
25.59527405,85.70216653,31.93914108,42.67099678,25.64529582,3069.692168,3.981152403,1207.607493,Desert,Silt,6383.194998,32,0,0
21.92780383,84.74163888,92.90385046,16.46134187,68.98312698,2150.778286,2.214371759,6962.32281,Forest,Peat,1071.663692,69,1,1
21.5724013,74.12623542,165.723134,44.72936448,45.84054964,4506.585878,4.078023974,8635.63346,Forest,Loam,524.0964029,33,1,0
25.32311232,90.26413616,296.3982334,21.23438161,47.07652066,1641.846597,8.279831434,8441.107079,Water Body,Sandy,1376.058704,68,0,1
23.6560922,77.65512493,238.0104104,27.26302081,58.33361046,335.89186,6.992494482,7062.796069,Agricultural,Sandy,1669.517564,57,0,1
25.17179637,81.29060855,114.1307409,16.35153924,77.39798139,3359.264975,0.946537558,8608.985159,Urban,Peat,392.7590877,35,0,1
33.2170311,78.08164242,172.7538174,32.54346609,42.10643821,3026.101262,0.566798386,7439.349288,Desert,Loam,5922.872854,12,0,0
23.79120598,69.96748882,186.9924093,29.50665796,26.47567326,4945.292553,5.061927975,513.4033985,Desert,Silt,5803.864655,91,0,0
12.7865673,75.50030186,246.8181664,35.00121104,53.95405772,1156.541405,7.301609634,7482.170673,Urban,Peat,4793.592214,6,1,1
21.40201011,78.57982068,220.9355356,31.28034382,24.39403385,1977.471932,6.644890691,4280.484872,Urban,Peat,1307.087148,56,0,1
25.61210102,71.21601306,170.7873381,26.94533354,75.78148079,2305.898985,8.641146937,4041.352428,Forest,Silt,9465.85196,8,0,1
20.95309297,86.23616592,200.7549081,37.13270093,96.73947743,4307.539436,1.332646179,22.3616994,Agricultural,Clay,7054.314828,25,1,1
16.32152363,74.16413918,223.7752833,15.75063383,72.70070461,2072.839959,6.057526369,5488.035395,Agricultural,Clay,1014.295438,96,1,1
23.72077405,88.36683158,39.94321774,31.23087063,42.03123598,3860.741623,7.660145473,5942.393539,Water Body,Silt,5765.989174,54,1,0
30.05410758,75.71384048,60.13663839,18.41628611,34.536191,784.7136326,9.37840788,6996.250233,Desert,Silt,397.736756,22,0,1
28.47452971,75.59999557,206.5752867,28.08024999,38.6226857,2048.921969,1.008830374,2884.032025,Desert,Loam,4045.655343,55,1,0
21.63726448,89.06955255,255.1276686,38.73375951,37.72880025,774.8872416,2.396418507,1133.726108,Urban,Silt,8081.728368,25,0,0
15.04458376,77.84095291,122.7786848,19.27382239,45.10644048,4748.394325,3.545914322,3891.79555,Water Body,Sandy,5312.930165,74,1,0
20.17202789,79.78599915,293.9670967,43.07431046,27.78773425,888.7865218,5.407504251,3205.523609,Agricultural,Sandy,960.1724639,48,0,0
32.68806729,79.15943317,64.8215198,41.65514077,91.65752461,2095.363668,4.086121944,6663.722937,Agricultural,Clay,8467.144061,76,1,0
26.5659117,74.52707659,125.0097846,27.44715213,90.80963963,411.3036148,8.61117284,2030.074315,Agricultural,Sandy,744.9695224,51,0,1
21.46672166,76.18948666,113.556913,15.17924522,69.21890029,4606.91761,9.505269379,1222.536824,Water Body,Sandy,4871.77448,90,0,1
24.81857846,86.30901982,279.0887822,38.6923448,24.95362935,3119.093837,0.700786563,3894.761138,Water Body,Loam,5138.305159,65,0,0
20.93730128,74.80858894,85.61355527,41.4268741,84.32005926,4812.281313,6.996806323,5556.451899,Urban,Clay,7736.3493,60,0,1
33.27142569,75.09887479,141.2372334,20.24214277,24.9430867,211.3581761,1.142733187,2486.266917,Forest,Loam,9856.484865,15,1,1
26.33879825,84.634271,56.17015188,42.48576626,28.5136979,874.8925448,8.979551539,1012.50461,Water Body,Peat,3988.886899,92,1,1
11.66340136,78.71721694,156.3798716,42.42291832,46.02371141,1900.244133,1.420985434,3885.301831,Agricultural,Sandy,6407.924688,19,1,1
10.77678596,78.74601265,257.2212508,29.13872553,54.51762541,3106.799508,9.915112085,8510.690758,Water Body,Sandy,5203.062233,95,0,1
31.65417375,76.80056225,91.21183857,38.94104432,48.31111654,1647.588365,4.277502119,8558.798453,Forest,Loam,797.1463374,86,1,0
23.55552553,74.80177324,243.2376216,28.34843935,33.21838248,3559.370102,3.819368827,6270.450602,Water Body,Peat,7972.787622,72,1,0
22.43188622,86.24964379,273.3934747,31.92138798,28.97037741,825.6477344,5.862804844,6876.25341,Agricultural,Sandy,5227.334153,95,1,1
20.19373491,83.57818775,21.88736691,24.59517029,88.75321814,3003.182793,3.943564365,1800.657692,Urban,Silt,6066.384168,3,1,1
24.53066128,84.73018153,226.9273609,19.78408036,49.05449808,1989.830889,2.346936067,3314.937934,Water Body,Loam,3384.915834,49,0,1
25.74079955,91.74425472,76.60303085,37.39609751,37.48795025,2541.204893,6.291438442,5350.864754,Agricultural,Clay,9148.08821,41,1,0
28.04982768,77.69639521,52.59829876,15.04178534,58.95930853,2848.165305,7.283635986,6639.686269,Water Body,Peat,6874.360274,9,0,0
27.55291172,78.33665123,180.3367176,32.38658069,22.94587204,299.4794013,9.453216052,1474.297412,Urban,Sandy,3569.95274,3,1,0
23.1196341,87.70591112,211.6807849,40.94058079,68.02249459,4620.121306,4.091186076,4049.095841,Desert,Sandy,4968.044649,55,0,0
11.81546624,76.63605589,118.4282957,21.6383186,39.87916695,3930.459176,7.057729355,1440.050758,Agricultural,Clay,3056.491408,74,1,0
25.5253995,90.82034096,11.75211212,24.9869837,67.85571313,2212.278944,8.336035165,5603.956603,Agricultural,Sandy,6388.434247,65,1,1
34.33799973,77.10200347,272.6113573,32.62457559,69.13001316,2737.347492,8.313838159,6832.09121,Water Body,Silt,8087.908635,91,0,1
28.65023938,73.50256632,219.2240751,22.4061074,84.73793531,162.6780151,0.342701386,7373.113352,Desert,Silt,3428.636639,61,1,1
26.5000887,81.06855382,81.500042,40.42460572,38.39238045,2489.736668,3.5570232,6479.966903,Agricultural,Peat,8184.847826,11,1,0
27.62416831,77.66768911,149.0591567,25.99809501,57.07717109,2131.579706,0.134183592,1408.116319,Agricultural,Silt,9268.956655,39,0,1
27.70400684,70.75280678,8.33783699,32.44841159,96.95098706,1872.426335,5.590799207,7329.788825,Desert,Peat,3950.279975,84,1,1
14.7753606,75.10874696,101.7848345,21.78363443,78.16998753,4076.760668,8.650904261,2958.894313,Water Body,Peat,2310.881458,44,0,0
24.7075306,83.69651261,156.7605707,16.24159011,98.02750464,909.6218726,8.149180335,7394.860488,Agricultural,Loam,9434.59571,97,0,1
25.13921142,78.3865783,155.1670845,20.21100798,94.18925705,881.5512477,8.112495727,2219.968672,Agricultural,Sandy,547.5410202,97,0,1
10.7179899,76.09354493,62.4554634,16.38596813,68.85988774,2608.38913,3.518359978,4209.022411,Urban,Sandy,4833.398321,35,1,0
22.55641867,80.78647929,233.0242099,29.05811699,41.11442847,3435.719144,0.463296548,5101.506645,Forest,Silt,7792.467987,49,1,1
28.59004408,95.28317285,89.65864756,32.59912173,80.55393253,112.2026475,1.724177217,307.2162478,Agricultural,Sandy,459.170342,53,1,1
26.1133858,81.81129047,174.123007,16.34025623,75.84953966,2729.202451,6.70691359,7995.889515,Agricultural,Peat,6404.108481,66,1,0
20.04542612,82.16224106,81.45666766,17.71446665,67.11120963,1493.495644,1.338427945,4526.134999,Agricultural,Peat,8390.347497,38,1,1
9.170518869,78.4849919,127.5503619,29.5657508,75.82633828,3784.40759,1.253283678,1699.185578,Urban,Clay,2980.426374,5,1,1
18.43718371,83.34550119,62.25438758,38.97539797,69.08691316,2344.359535,3.536752391,1422.863942,Desert,Sandy,3103.245762,64,1,1
25.10320653,72.73620546,189.9023378,33.84027537,61.55032185,4170.376325,0.945348279,6074.578833,Forest,Sandy,338.162178,11,1,0
28.81397782,73.83895761,127.675308,18.1413066,53.27643853,1984.879878,3.297841421,723.1746457,Urban,Silt,5510.133392,0,0,1
26.95797593,81.92417178,4.835191346,41.62626822,23.57666997,4135.447744,9.696926537,3891.542569,Forest,Silt,614.4193908,83,0,1
26.40209549,93.3543046,8.449498205,42.52350704,89.25503353,3582.535421,0.199511088,4780.366343,Water Body,Loam,22.21214926,35,0,0
18.86743753,74.26969844,141.3402955,24.74870484,89.24324661,4141.286934,8.305428072,2062.743764,Agricultural,Silt,1269.131575,37,1,1
18.05290125,76.83580212,54.96776007,33.48053376,67.5237856,4062.102316,9.93621663,1143.160299,Desert,Peat,4346.612194,47,1,1
20.54565848,80.71659091,175.5126144,29.76981451,41.43074441,2431.822092,4.364052741,4341.771459,Forest,Peat,7467.144703,46,0,1
22.89428901,69.60127047,122.4575345,43.26071306,22.25048352,1840.457041,9.430553687,3011.220105,Agricultural,Sandy,6751.172595,2,0,1
25.11819152,72.59444938,196.3259507,30.26245599,20.11430433,3825.724204,2.611448685,1240.857849,Desert,Clay,3123.501853,49,0,1
26.35623982,75.27375713,285.7185522,43.79897441,25.83259118,1807.620384,9.822973012,1861.385628,Agricultural,Sandy,3209.863051,50,0,1
24.24565919,93.56670425,158.6208404,20.98027652,48.79090611,446.9828519,8.615513109,4166.874301,Agricultural,Clay,6576.037089,44,1,1
19.63425184,78.20215934,236.2135811,25.36610273,35.07167568,4294.223237,8.8469757,1177.22992,Desert,Silt,7073.369023,19,1,0
25.28309751,72.59916719,225.9122989,38.4403572,41.20464685,1985.991184,1.303983588,8282.783849,Agricultural,Loam,7228.801618,45,1,0
30.43317644,75.12019982,276.5373313,38.50832207,75.97283018,663.0197538,8.700624178,6861.233099,Water Body,Loam,1584.032938,71,1,0
25.59365374,93.15956611,64.20536017,36.96549822,96.73198195,3232.384063,9.418229907,2880.535743,Urban,Loam,650.9759707,10,0,1
32.87575313,77.04238489,248.1980912,40.78834394,36.54206744,4448.866239,8.190479791,2285.931783,Forest,Silt,5045.709868,55,1,1
17.31640319,77.95780982,271.6561136,36.07638519,57.25151473,4304.827605,0.913640232,7735.766644,Desert,Clay,3986.798104,0,0,0
18.01144433,80.74581675,117.8288943,34.08255433,99.31835212,2772.234104,0.847766324,3777.459415,Urban,Sandy,9292.785029,29,1,0
18.84121535,79.80537201,94.14485838,28.76775039,94.53395186,440.3555851,3.576059936,7633.327304,Forest,Loam,57.58441768,59,0,0
23.3823502,78.60637336,285.6107729,29.0126323,48.18530424,3483.015409,7.049256673,6569.254022,Desert,Sandy,8089.438307,40,1,0
20.11822927,75.49051441,188.2898466,27.1848448,45.57512374,3044.143501,0.124528282,815.0601365,Desert,Loam,9918.80833,51,0,1
25.06473778,80.24126319,114.2029456,33.60635399,39.37365123,1050.741695,9.506457462,7198.767634,Water Body,Clay,8503.802303,77,0,0
27.78939121,96.91085791,237.5483163,27.19991788,32.43222799,4502.701282,5.254492661,4776.867471,Desert,Silt,8147.765813,19,1,0
21.94607937,77.81026902,91.34217048,19.42482942,56.80416633,433.3386862,3.583724427,5995.406043,Water Body,Clay,224.7396662,29,1,0
20.20829288,78.06938035,52.92227582,18.19588849,47.28964107,1865.191293,5.612289292,1937.751518,Forest,Clay,8654.072989,44,0,1
21.88673959,83.06552844,163.1908907,42.73416826,79.58700751,472.6652656,7.157861967,2.394051484,Agricultural,Peat,5841.437875,75,0,0
12.6921078,79.89065949,169.8636135,15.74216723,38.94932031,4559.724283,2.732790877,2952.472249,Water Body,Loam,6539.865797,11,0,0
26.2717473,85.7313152,247.7239447,18.16401785,78.90657912,176.9206455,2.911236472,1686.670689,Agricultural,Clay,3969.468341,38,0,0
10.64687374,78.28019606,137.1082065,28.35914624,43.05172688,2128.823884,4.681768499,3850.795721,Agricultural,Peat,9440.024173,65,0,0
14.54688463,77.49095345,244.3759619,22.88778801,67.41830277,4308.893433,6.699307266,804.2638322,Desert,Sandy,5230.734235,86,0,0
23.83778346,82.96828562,93.3968038,27.17546701,71.07440771,1256.911696,7.063703349,7919.369669,Urban,Clay,6176.40945,74,0,1
25.19405356,73.3453657,172.6104607,18.52342145,73.74251404,525.0613528,3.240566394,1050.468816,Agricultural,Silt,2089.146551,47,0,1
21.67423797,77.77580203,62.54183367,18.92720811,34.02711888,635.0216579,3.224915594,6761.508266,Urban,Peat,5581.46925,12,1,0
26.27964897,86.74961099,115.6337853,39.01973726,42.61690958,2024.675471,4.871087462,8311.143456,Water Body,Silt,2206.468095,61,1,0
25.86306913,84.22339613,257.2619093,37.77326232,39.68925483,2142.909296,5.419217006,1311.525471,Agricultural,Peat,1145.51571,17,0,0
30.15465288,76.82455987,64.79645803,18.12758597,66.09283288,3590.384687,6.494141349,3065.62667,Agricultural,Loam,5150.419906,18,1,0
26.18950541,95.0803219,243.0718389,35.03371245,26.05971218,1189.64332,6.177096817,6468.440895,Agricultural,Sandy,8461.068071,26,1,1
20.25284503,74.9521984,84.86149735,33.2793397,61.460516,3509.198398,3.72517884,6321.560467,Urban,Silt,8774.049116,10,1,0
23.96125957,72.48795191,10.3469159,36.40088168,26.99736445,4994.879895,2.968867903,330.8714048,Water Body,Clay,9369.792458,29,0,0
18.14461948,79.35026854,32.98037102,29.23346714,46.96447919,4321.254365,3.079211911,625.5009973,Urban,Sandy,9362.737854,0,0,1
27.84300297,77.99612399,223.7638636,23.09960483,74.93648744,3177.871703,6.454010577,1062.995467,Forest,Sandy,9686.60204,76,1,0
15.93558053,75.57860919,78.62127795,34.91037508,53.0051244,4699.562505,4.331475544,5025.857467,Forest,Clay,7217.385665,58,1,1
26.48255189,73.59926817,196.2436777,26.1407228,42.42734715,4955.545862,1.343493623,487.0214238,Desert,Silt,1115.293052,7,0,0
26.59797121,77.15242171,209.7596708,21.56858703,69.26857407,2851.369457,0.059230591,5206.251219,Agricultural,Silt,6178.455523,62,0,1
24.90495634,86.22461595,103.5355393,27.25887041,79.221529,1368.150629,0.296773641,3030.103632,Forest,Loam,6089.049278,21,0,1
20.81085903,74.50192022,142.4756962,37.89809507,40.36679478,4574.916298,8.675163471,5922.943515,Forest,Peat,1072.080326,19,1,1
22.10951252,82.17367882,121.1301271,29.2737959,43.95199209,4220.973878,4.578272114,6919.510568,Urban,Sandy,7028.272335,77,0,1
29.94787016,74.5933181,284.2046989,23.9959279,71.22351336,423.0563075,6.57427204,7002.301218,Water Body,Sandy,4140.083184,13,1,1
25.92405512,83.29201361,95.98465871,39.95605844,97.21786081,4681.873509,9.290374961,332.9929247,Agricultural,Loam,702.2368281,79,1,0
27.23677004,83.2887526,54.99691267,41.44931266,37.10972293,1831.099186,1.262798541,8380.784254,Agricultural,Peat,9350.563769,18,1,0
19.74144478,75.23366719,109.6778529,27.99751271,72.33981086,1610.429544,4.476158954,5190.646345,Desert,Peat,1917.929361,38,0,1
26.83117406,81.20962964,200.8547123,26.24064062,92.52718729,1716.346786,5.390673969,7925.145597,Water Body,Peat,1239.545764,92,1,0
27.13948629,78.78536795,209.2088071,33.38096841,56.9573412,1600.091575,8.415349072,5442.804565,Agricultural,Clay,2027.122829,37,1,0
23.16360594,73.38883948,277.2171946,16.73923338,45.34753812,2580.125898,9.937184246,4283.467462,Urban,Loam,7642.82748,72,0,0
28.72752618,76.26607693,264.5263455,35.73969482,73.34968522,2898.868609,7.116784867,6456.638793,Agricultural,Clay,7712.066547,49,1,0
25.78840955,79.58629992,86.49615613,38.46862816,22.51454452,2128.177187,6.41834103,1941.439335,Forest,Peat,857.4601212,5,0,0
23.87007741,77.73854176,136.5489747,26.92325782,48.81284404,2062.894786,9.203125294,913.3456212,Agricultural,Clay,5127.766702,25,0,1
23.1491493,69.26603071,224.1806965,20.2384755,40.63792215,3686.568973,8.37380913,800.7282479,Forest,Sandy,6901.270361,48,1,1
25.71073115,81.50127705,274.9611842,15.86455125,37.96973622,15.13769139,8.650441645,7513.155934,Water Body,Clay,6829.606917,99,0,1
25.83086929,85.66463242,101.1495039,34.11736798,34.38074108,4734.432308,0.027057247,8073.311519,Forest,Clay,6709.37838,19,1,1
21.01085685,74.4141707,133.3324303,23.0698022,78.96506413,3572.168281,5.144320915,7205.935063,Water Body,Silt,4243.049858,24,0,1
21.6582537,83.90633466,269.8434811,28.91668761,96.40798363,3536.262643,7.827285674,8002.428766,Desert,Loam,4091.402257,7,0,1
